"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"1873"	114630.48924736	-1.9385390556704	0.136413812382255	-14.2107241328194	7.86084289670603e-46	1.03173563019267e-44	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonospora"	NA
"46165"	26708.8271660164	-1.75143026982425	0.123622749893677	-14.1675401277725	1.45508781069247e-45	1.89290184222826e-44	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinomadura"	NA
"1575"	7674.98496769953	-1.65008245581454	0.116594351312579	-14.1523361744243	1.80654569583133e-45	2.3294931340983e-44	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Leifsonia"	NA
"53358"	3248.00189140311	-2.0180912354969	0.142853347814947	-14.1270139367763	2.58891316568029e-45	3.30930639439132e-44	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Intrasporangium"	NA
"1170699"	91.5724970871208	3.01522306985479	0.213480036219109	14.1241453920313	2.69651205388893e-45	3.41713165449718e-44	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Galbibacter"	NA
"2686365"	289.362387385344	3.90419257587113	0.277630033158054	14.0625728832748	6.44979643473097e-45	8.10359039235429e-44	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Algibacter"	NA
"1270"	3066.10327275359	-1.70778593092199	0.121469558922013	-14.0593737729668	6.74806937949226e-45	8.40649321004544e-44	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Micrococcus"	NA
"141451"	245.094860793319	3.47768710454525	0.247485058633967	14.0521093424423	7.47732516605134e-45	9.23669579335754e-44	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oleiphilaceae"	"Oleiphilus"	NA
"983544"	235.97741073005	4.05761694952995	0.28876734683354	14.0515089189394	7.54099754301518e-45	9.2377219901936e-44	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Lacinutrix"	NA
"1218801"	286.091950969815	3.72977433051941	0.265575786832861	14.044105356889	8.37189364306765e-45	1.01708129382723e-43	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Kordia"	NA
"639310"	114.628633826378	4.10585684768575	0.292455502293163	14.0392532043044	8.96523755868492e-45	1.08023764026777e-43	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Olleya"	NA
"1850246"	126.375910193516	4.48309653995421	0.320256135897796	13.9984719649053	1.59258145060536e-44	1.90332905072348e-43	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Urechidicola"	NA
"2600320"	548.696234748135	-1.58905520427742	0.114464118817962	-13.8825618079022	8.08034828860157e-44	9.57912256793896e-43	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Nesterenkonia"	NA
"28447"	6433.49092206284	-1.72665806759272	0.124471495730466	-13.8719154731753	9.3739645311697e-44	1.10237822886556e-42	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Clavibacter"	NA
"168697"	3364.17018840572	-2.02187382367721	0.146221826033744	-13.8274420346154	1.74102213425164e-43	2.03119248996025e-42	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Salinispora"	NA
"1826607"	1181.78825422619	-0.942182390584379	0.0683346003415805	-13.7877793368914	3.01911160151209e-43	3.49456224741951e-42	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Silicimonas"	NA
"2789856"	1331.8726456938	-0.859901092989576	0.062510675656512	-13.7560678069554	4.68314709994162e-43	5.37830174758921e-42	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Pontivivens"	NA
"2546351"	2674.5802610195	-1.35243248293237	0.0984731307927719	-13.7340254345975	6.35048312385761e-43	7.23659704811681e-42	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XVII. Incertae Sedis"	"Thermaerobacter"	NA
"2371"	728.750052851356	2.68859970523783	0.19622531339682	13.7015946551237	9.93188033192252e-43	1.12306646830201e-41	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Xylella"	NA
"359408"	330.404542847424	3.45412818518487	0.252326154982532	13.6891404912978	1.17895564495559e-42	1.32295022754559e-41	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Methylotenera"	NA
"1622118"	85.971673328266	3.92921401943286	0.287321950589202	13.6753005169822	1.42616864765689e-42	1.58823326670881e-41	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Lutibacter"	NA
"158877"	2621.79244161716	5.74114315625251	0.4204578757845	13.6545025956299	1.89780744496742e-42	2.09757664970084e-41	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Yokenella"	NA
"1670831"	2417.30903443685	-1.89342732555959	0.13891768096813	-13.62985123538	2.66122233332833e-42	2.9194006193975e-41	"Bacteria"	"Actinobacteria"	"Nitriliruptoria"	"Egibacterales"	"Egibacteraceae"	"Egibacter"	NA
"1891644"	1708.31224923233	-1.89134248864824	0.138795333533642	-13.6268449413669	2.77312443578946e-42	3.01962438563741e-41	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Sporichthyales"	"Sporichthyaceae"	"Epidermidibacterium"	NA
"1298"	11214.0458840944	-1.1360027157208	0.0833703170229833	-13.6259853181035	2.80597380504156e-42	3.03292756868463e-41	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Deinococcaceae"	"Deinococcus"	NA
"2714926"	46.9537808232981	3.13540972317958	0.230350329079678	13.6114835854871	3.42225449934028e-42	3.67205409783227e-41	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonas"	NA
"338"	369296.491832364	5.50237122826925	0.404332987892071	13.608514251966	3.56415874077764e-42	3.79660387604574e-41	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Xanthomonas"	NA
"546871"	10864.2225109258	-2.20828364431842	0.162334234482127	-13.6033144910142	3.82689472865381e-42	4.04714766267705e-41	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Friedmanniella"	NA
"186189"	3571.8746278177	-1.7671192311523	0.130416330559788	-13.5498309419325	7.94128234961455e-42	8.33834646709527e-41	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Xylanimonas"	NA
"1117645"	624.02185715944	3.11491544961797	0.230377282123124	13.5209314951169	1.17676260407971e-41	1.22683760850864e-40	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Elizabethkingia"	NA
"2596916"	1646.07399040906	-1.68622595367986	0.12491278048879	-13.4992267971425	1.5802589335666e-41	1.6359018537626e-40	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"	NA
"2708338"	3785.61309058686	-1.50790997252344	0.111865936510598	-13.4796169375526	2.0617446665982e-41	2.11941584608346e-40	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Salinibacterium"	NA
"545619"	1389.61227902233	-1.74212084067851	0.129440006669331	-13.4589056776623	2.72928341096711e-41	2.78614348202893e-40	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Paraoerskovia"	NA
"1630135"	629.134551047442	-1.60517375899559	0.11989202317574	-13.3884950514405	7.05967368631593e-41	7.15704849578236e-40	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermabacteraceae"	"Dermabacter"	NA
"2049305"	83.7106070414493	3.25072843184206	0.243002255533981	13.3773590895229	8.20097997318649e-41	8.25715106889325e-40	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Changchengzhania"	NA
"2683590"	1045.10181619493	-1.80846078836779	0.135486246414122	-13.3479289317687	1.21788007069795e-40	1.21788007069795e-39	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Diaminobutyricimonas"	NA
"34062"	388.093319567196	2.43992018684731	0.183220638600205	13.3168414076501	1.84760231041129e-40	1.83511851101662e-39	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	NA
"1805478"	2034.2148791972	-1.49791909784286	0.112514907230128	-13.3130723271997	1.94323451019139e-40	1.91715082549084e-39	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Olsenella"	NA
"1282737"	924.071106298582	-1.77942924530029	0.134096008596687	-13.269815141569	3.46434291665263e-40	3.39505605831958e-39	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Flaviflexus"	NA
"1003110"	5183.53661439439	-1.94543874849897	0.146736476716859	-13.2580445709683	4.05327259194531e-40	3.94590113255603e-39	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Verrucosispora"	NA
"2021"	910.467261601144	-1.65091249049317	0.12465783074616	-13.2435522149821	4.91671915311452e-40	4.75498497044628e-39	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Nocardiopsaceae"	"Thermobifida"	NA
"629"	9334.97966089884	5.60769150305795	0.425575662963593	13.1767203603879	1.19472620379797e-39	1.14787419580589e-38	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Yersinia"	NA
"563"	3366.95394373365	5.33055602548769	0.406199272271578	13.123007325143	2.43093242272185e-39	2.32043549441631e-38	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Shimwellia"	NA
"2027857"	218.443548758201	3.89725774738575	0.298253665710329	13.0669232115016	5.08822345824301e-39	4.82560547330143e-38	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Mariniflexile"	NA
"2170729"	1659.19901514472	-0.807704879880633	0.0618172240273449	-13.066016673983	5.14920625735198e-39	4.85213666558167e-38	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Methyloceanibacter"	NA
"979"	394.597872095826	3.6527536030133	0.280059226150168	13.0427897456757	6.98535079947582e-39	6.54042399696144e-38	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Cellulophaga"	NA
"1678128"	1379.45025297907	2.0978951092861	0.161123755004408	13.0203960876452	9.36836881778049e-39	8.71614060894767e-38	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"2057"	2858.37656961842	-1.55150381016912	0.119558451803414	-12.9769479845742	1.65338650015338e-38	1.52860261334935e-37	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Sphaerobacter"	NA
"1827"	44595.2664220128	-1.45448138882521	0.112129038370354	-12.9714961437658	1.77530876038996e-38	1.63106492360828e-37	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	NA
"382"	192896.11408219	3.70826869154152	0.287199598230751	12.9118171278293	3.86081227816788e-38	3.52508947137067e-37	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Sinorhizobium"	NA
"2572594"	522.702672807206	3.35912000020423	0.260917945385122	12.8742390457126	6.28555041567049e-38	5.70355500681211e-37	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"	NA
"1844971"	818.314351338083	1.70395200983657	0.132406469841169	12.8690993112389	6.71809747890337e-38	6.05865232759997e-37	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Curvibacter"	NA
"1063"	8963.87046664915	-0.675401415441784	0.0529926741582905	-12.7451846159781	3.31604887191911e-37	2.97231209861042e-36	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacter"	NA
"2589797"	7113.76114093264	-1.96126637822095	0.154108808160414	-12.7265040955962	4.21283320126195e-37	3.75325139748792e-36	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	NA
"1750"	791.768055017335	-1.6802462300213	0.132279262665723	-12.7022648611776	5.74428754472826e-37	5.08680884984973e-36	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Pseudopropionibacterium"	NA
"1653480"	4018.98295593065	-1.91941147364549	0.151646529549601	-12.6571407822273	1.02152491304701e-36	8.95591065263509e-36	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Alloactinosynnema"	NA
"413496"	19678.6964358358	5.25571528233993	0.415242225299219	12.6569866023445	1.02353264601544e-36	8.95591065263509e-36	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Cronobacter"	NA
"2736640"	46079.0811347167	-1.89675447387959	0.149955318250153	-12.6487976286073	1.13600029655504e-36	9.88118601145511e-36	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Pseudonocardia"	NA
"1836467"	428.961514660643	2.9394364956618	0.234334282837511	12.5437749016862	4.30013158571672e-36	3.71834907706093e-35	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Maribacter"	NA
"2758442"	3172.39886960799	-2.00256312598936	0.159757992145125	-12.5349793090178	4.8048684470653e-36	4.13050094572281e-35	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Actinotalea"	NA
"2662261"	1486.21473522533	-1.28144350489246	0.102640380316062	-12.4847891341253	9.03824735783356e-36	7.7245486139624e-35	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Raineyella"	NA
"622"	379.915569194653	4.8317203425075	0.389640865265096	12.4004455724124	2.59874493260655e-35	2.2081821103651e-34	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Shigella"	NA
"762954"	107.750111941375	3.97766937634988	0.321247084325545	12.3819625778112	3.27241408610107e-35	2.76462569343021e-34	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Siansivirga"	NA
"1335613"	713.723756108146	-1.24501968121943	0.101296846431812	-12.2908039596032	1.01491605245758e-34	8.52529484064369e-34	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Gordonibacter"	NA
"1803846"	118.130282208038	3.6391273353177	0.296912364691108	12.2565705173769	1.54918623333681e-34	1.29392259261654e-33	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavivirga"	NA
"80679"	1162.28701071773	-0.639564607956785	0.0522193364971887	-12.2476586425264	1.72916232395415e-34	1.43608396396192e-33	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thioflavicoccus"	NA
"401471"	623.532855513216	1.35172293981928	0.110815618803835	12.1979460513784	3.18763338618915e-34	2.63248375151576e-33	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Undibacterium"	NA
"332249"	955.246218552195	-1.21414072088491	0.0995684560691543	-12.1940298043954	3.34463706624403e-34	2.74671312144063e-33	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Trueperales"	"Trueperaceae"	"Truepera"	NA
"570"	66239.8612209593	5.69646950111733	0.468160779677681	12.167763188192	4.61557921037597e-34	3.76938968847371e-33	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	NA
"674079"	1096.39729958369	-1.59243517714801	0.132249521363629	-12.0411413268522	2.1594709346203e-33	1.75382446071372e-32	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Marisediminicola"	NA
"1798224"	13659.2411348846	-1.85617624295459	0.154352576182208	-12.0255604983453	2.6081217831721e-33	2.10655990179285e-32	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Jiangellales"	"Jiangellaceae"	"Jiangella"	NA
"522"	2141.06794703002	-0.724231734440161	0.0602597854075254	-12.0184917610031	2.84109913779738e-33	2.28219438937822e-32	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acidiphilium"	NA
"40566"	5680.5179524505	-1.72923639442144	0.144240339985299	-11.98857680589	4.07852301362112e-33	3.25838523370818e-32	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Actinosynnema"	NA
"1661"	627.327281875759	-1.29681952198522	0.108532036716455	-11.9487255673016	6.59284641450941e-33	5.23864012396153e-32	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Trueperella"	NA
"122277"	7147.71667869713	4.4339185006473	0.372599477464883	11.8999589876376	1.18405329814688e-32	9.35784058212854e-32	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pectobacteriaceae"	"Pectobacterium"	NA
"2500547"	70.4733236847953	2.2964918750392	0.19329814577826	11.8805685682758	1.49348040657133e-32	1.17401935703735e-31	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA
"1662285"	667.350477212001	3.46531793601486	0.29208207578579	11.8641923736405	1.81646824957552e-32	1.42032357812554e-31	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Methylophilus"	NA
"1936081"	83.0481248853971	3.29411471310398	0.278758116084863	11.8171078186694	3.18460274223173e-32	2.47691324395801e-31	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Seonamhaeicola"	NA
"139208"	5338.98451273752	-1.57772883329046	0.134037168430003	-11.7708308208135	5.5178392595819e-32	4.26906511136073e-31	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Isoptericola"	NA
"2494375"	198.364899365273	2.83178160709191	0.240870809931514	11.7564332842865	6.54407780208025e-32	5.03654155448061e-31	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Aequorivita"	NA
"1863"	147.325767610163	-1.52809192462492	0.130095798035078	-11.7458976208663	7.41311580186865e-32	5.67566678580568e-31	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermatophilaceae"	"Dermatophilus"	NA
"80867"	39919.7706035203	2.09506338780023	0.178468855301309	11.7390980306515	8.03386682021263e-32	6.11905918430703e-31	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	NA
"2109915"	1477.20528995801	1.5407375525507	0.131525827072199	11.7143346432251	1.07632896171146e-31	8.15568852430847e-31	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Simplicispira"	NA
"1805933"	4519.50830100819	5.09445285785663	0.43527384207744	11.7040179431464	1.2155843068494e-31	9.16363554394162e-31	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Rahnella"	NA
"80880"	2599.67817224468	1.90143595090464	0.162551234794001	11.6974562101254	1.31331552288715e-31	9.84986642165365e-31	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hylemonella"	NA
"160674"	13250.3858387737	5.05968090471046	0.432575239862401	11.6966493651368	1.32585904722326e-31	9.89346598689436e-31	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Raoultella"	NA
"33886"	10921.4094483472	-1.54142617000949	0.13236426904505	-11.6453343574532	2.42369229908098e-31	1.79940791901466e-30	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	NA
"2713573"	20291.2367493631	5.59844937707238	0.481430854802311	11.6287714450111	2.94302692056048e-31	2.17399476041402e-30	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	NA
"186192"	636.931100784343	-1.38513297939095	0.119147932854599	-11.625321113051	3.0643893010995e-31	2.25232613630813e-30	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Thermales"	"Thermaceae"	"Marinithermus"	NA
"2596912"	799.045664880441	-1.67546058982863	0.145240204354813	-11.5357906391786	8.70833728685538e-31	6.36878398590916e-30	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Glaciihabitans"	NA
"444051"	79.1746595608538	3.636958306341	0.315543961211172	11.5259955930738	9.75776759764627e-31	7.10094968739605e-30	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Mesoflavibacter"	NA
